bc_wells	gene_count	tscp_count	mread_count	pct_counts_mt	cluster	pct_counts_mt_below_15
41_90_41__s2	2430	4287	4893	9.353861	7	1
41_90_63__s2	925	1281	1419	14.140625	0	1
41_90_65__s2	812	1135	1271	16.035242	3	0
41_90_68__s2	1389	2099	2381	13.060057	0	1
41_90_77__s2	2493	4349	4987	10.050598	5	1
41_90_87__s2	1085	1803	2033	21.075985	5	0
41_91_14__s2	1567	2242	2542	10.2586975	3	1
41_91_41__s2	948	1239	1400	10.169491	0	1
41_91_50__s2	963	1350	1519	12.37954	7	1
41_91_54__s2	2500	4428	5076	12.884268	2	1
41_91_59__s2	818	1074	1226	11.545624	0	1
41_91_86__s2	989	1476	1670	14.159891	0	1
41_92_30__s2	805	1062	1205	13.276836	2	1
41_92_32__s2	905	1276	1449	13.479623	0	1
41_92_35__s2	1304	2042	2313	17.45954	1	0
41_92_49__s2	2330	4349	4958	13.454461	5	1
41_92_60__s2	1188	1847	2102	16.468039	0	0
41_92_86__s2	658	899	1033	15.478842	7	0
41_93_09__s2	2029	3416	3889	12.4560375	1	1
41_93_15__s2	1363	2292	2601	11.479703	4	1
41_93_48__s2	1200	1667	1917	9.303721	0	1
41_93_78__s2	1286	1869	2127	10.9149275	0	1
41_93_84__s2	1002	1598	1806	13.462743	0	1
41_93_88__s2	1346	1963	2235	10.799796	7	1
41_93_96__s2	2021	3545	4052	9.935083	4	1
41_94_15__s2	1167	1693	1908	14.598109	4	1
41_94_30__s2	1059	1458	1640	8.579273	0	1
41_94_35__s2	666	941	1058	18.809778	0	0
41_94_43__s2	2291	3663	4152	7.7280173	3	1
41_94_58__s2	905	1265	1424	14.873418	0	1
41_94_68__s2	1431	2170	2423	10.691244	5	1
41_94_90__s2	875	1290	1465	15.903801	0	0
41_95_09__s2	896	1253	1432	11.173184	0	1
41_95_19__s2	2320	4158	4759	12.337663	0	1
41_95_38__s2	906	1184	1337	10.059172	3	1
41_95_87__s2	638	878	986	15.393387	3	0
41_95_96__s2	854	1163	1311	13.241616	0	1
41_96_11__s2	817	1185	1347	13.429054	4	1
41_96_16__s2	909	1243	1405	14.400643	0	1
41_96_31__s2	657	873	978	14.121699	0	1
41_96_35__s2	1866	2984	3373	15.415549	6	0
41_96_39__s2	981	1406	1567	13.584638	0	1
41_96_56__s2	765	1015	1148	13.399015	0	1
41_96_78__s2	1097	1749	1961	12.178388	4	1
41_96_86__s2	1531	2452	2763	14.565483	5	1
42_01_30__s2	990	1372	1578	10.79504	0	1
42_01_33__s2	1077	1497	1694	10.287241	0	1
42_01_49__s2	782	1163	1320	19.088564	0	0
42_01_62__s2	1050	1415	1587	11.731449	2	1
42_01_69__s2	1517	2380	2698	14.333754	0	1
42_02_04__s2	872	1136	1276	12.411972	7	1
42_02_06__s2	1174	1687	1896	10.49822	0	1
42_02_09__s2	1900	3035	3455	13.311367	0	1
42_02_73__s2	809	1175	1324	17.191488	0	0
42_02_78__s2	1906	2922	3298	13.109128	1	1
42_03_08__s2	1631	2541	2904	13.774104	0	1
42_03_20__s2	1051	1491	1682	15.771812	3	0
42_03_23__s2	1188	1788	2035	13.598209	0	1
42_03_29__s2	1316	1993	2240	14.759035	0	1
42_03_58__s2	2159	3852	4378	12.749936	0	1
42_03_61__s2	898	1237	1391	9.054163	0	1
42_03_78__s2	844	1097	1257	11.485871	0	1
42_03_92__s2	2260	3961	4519	10.507705	2	1
42_03_93__s2	668	951	1085	18.822292	2	0
42_04_21__s2	953	1613	1817	16.98698	4	0
42_04_30__s2	759	1043	1222	13.051823	0	1
42_04_35__s2	1076	1624	1821	14.162561	1	1
42_04_44__s2	918	1246	1399	10.932476	0	1
42_04_50__s2	1752	2670	3007	9.329337	0	1
42_04_79__s2	2188	3771	4258	14.08488	0	1
42_04_88__s2	719	960	1088	13.75	7	1
42_04_94__s2	672	885	995	14.124293	0	1
42_05_15__s2	1945	3047	3469	14.093298	2	1
42_05_29__s2	614	885	989	16.836159	1	0
42_05_41__s2	704	937	1052	13.020277	1	1
42_05_83__s2	749	952	1083	8.51735	0	1
42_06_07__s2	731	988	1113	10.638298	0	1
42_06_34__s2	1039	1505	1726	14.428191	0	1
42_06_68__s2	668	853	965	14.185229	3	1
42_06_79__s2	972	1267	1429	8.846762	0	1
42_07_52__s2	888	1239	1392	14.458804	0	1
42_07_77__s2	1123	1510	1716	11.597084	3	1
42_07_89__s2	709	957	1082	13.389121	1	1
42_07_91__s2	1528	2172	2474	8.517495	1	1
42_09_19__s2	839	1046	1170	7.8393884	0	1
42_09_57__s2	735	953	1061	13.746065	0	1
42_09_73__s2	1031	1504	1706	15.890958	7	0
42_09_87__s2	840	1165	1305	13.390557	0	1
42_10_26__s2	922	1329	1507	17.306246	3	0
42_10_52__s2	1138	1777	2045	18.581081	6	0
42_10_55__s2	1488	2348	2673	18.27087	7	0
42_10_69__s2	615	883	972	14.869467	1	1
42_10_86__s2	967	1447	1626	15.134762	1	0
42_10_89__s2	925	1233	1388	14.529221	2	1
42_11_15__s2	783	1068	1206	16.853933	0	0
42_11_17__s2	1298	1922	2185	16.18106	0	0
42_11_69__s2	1202	1861	2115	17.195057	0	0
42_11_72__s2	836	1285	1451	21.667967	0	0
42_11_93__s2	640	872	988	17.087156	0	0
42_12_25__s2	1620	2610	2946	18.199234	2	0
42_12_61__s2	1589	2341	2639	17.435898	2	0
42_12_84__s2	1444	2340	2649	22.017956	2	0
42_13_08__s2	1314	2033	2282	13.19547	0	1
42_13_30__s2	937	1245	1422	9.638554	0	1
42_13_64__s2	1395	2047	2314	10.112359	5	1
42_14_11__s2	760	1069	1191	16.307405	0	0
42_14_13__s2	657	918	1014	20.610687	0	0
42_14_31__s2	1552	2572	2841	23.337223	1	0
42_14_84__s2	992	1356	1544	6.7109146	1	1
42_15_09__s2	682	989	1113	19.838057	2	0
42_15_22__s2	623	861	969	18.350754	0	0
42_15_31__s2	857	1200	1341	13.333334	0	1
42_15_36__s2	1963	3095	3547	14.188753	5	1
42_15_59__s2	920	1429	1597	24.421053	2	0
42_16_27__s2	1268	1891	2130	12.850344	0	1
42_17_05__s2	847	1295	1462	19.242659	1	0
42_17_10__s2	686	911	1042	15.148189	2	0
42_18_06__s2	1637	2524	2815	9.429477	0	1
42_18_28__s2	732	1012	1152	11.671613	0	1
42_18_93__s2	1491	2297	2632	13.016979	0	1
42_19_17__s2	1896	3180	3590	15.220126	1	0
42_19_31__s2	670	925	1037	19.135136	3	0
42_19_33__s2	1252	1954	2239	16.990788	0	0
42_19_43__s2	688	919	1033	15.77802	3	0
42_19_44__s2	1688	2629	3009	14.187903	1	1
42_19_45__s2	644	857	967	17.75701	3	0
42_19_46__s2	764	1086	1225	19.981585	0	0
42_19_47__s2	1048	1400	1606	12.357142	3	1
42_19_62__s2	1576	2666	2993	20.683184	2	0
42_19_84__s2	804	1106	1254	14.737794	2	1
42_19_91__s2	2441	4358	4949	13.521579	0	1
42_20_28__s2	1738	2770	3145	10.083122	0	1
42_20_56__s2	946	1313	1478	11.424219	0	1
42_20_60__s2	1283	1989	2256	14.379086	0	1
42_20_62__s2	851	1097	1228	13.412409	3	1
42_20_83__s2	793	1083	1231	10.25878	0	1
42_20_85__s2	2347	3999	4594	10.977744	0	1
42_21_05__s2	742	1066	1215	18.198875	7	0
42_21_12__s2	2105	3395	3901	12.87187	1	1
42_21_43__s2	822	1173	1340	18.073317	3	0
42_21_55__s2	728	950	1071	11.380401	7	1
42_21_57__s2	904	1382	1575	12.662807	0	1
42_21_72__s2	739	1052	1191	16.444866	0	0
42_21_76__s2	639	931	1057	20.408163	0	0
42_22_05__s2	1016	1514	1726	15.653896	0	0
42_22_13__s2	1211	1950	2199	19.270298	2	0
42_22_17__s2	1349	2001	2244	11.150001	0	1
42_22_18__s2	2009	3277	3727	12.602991	0	1
42_22_33__s2	2544	4626	5265	15.765572	2	0
42_22_34__s2	1010	1430	1616	9.93007	0	1
42_23_04__s2	1601	2396	2728	11.1946535	0	1
42_23_09__s2	951	1379	1560	21.029732	1	0
42_23_11__s2	920	1302	1492	13.440861	0	1
42_23_17__s2	719	962	1074	12.577963	0	1
42_23_23__s2	753	1042	1166	9.596929	1	1
42_23_47__s2	1092	1478	1689	9.878214	0	1
42_23_53__s2	752	900	1014	8.555555	0	1
42_23_59__s2	1168	1642	1871	12.370506	5	1
42_23_76__s2	1674	2690	3026	12.941614	0	1
42_24_30__s2	1723	2698	3054	13.639733	4	1
42_24_31__s2	1319	1985	2217	11.649016	1	1
42_24_40__s2	1674	2634	2977	12.419293	0	1
42_24_68__s2	701	964	1064	15.456432	1	0
42_25_08__s2	704	946	1071	15.026455	0	0
42_25_16__s2	925	1323	1495	11.186697	1	1
42_25_62__s2	720	985	1100	13.604061	0	1
42_25_64__s2	661	979	1102	18.813906	4	0
42_25_67__s2	782	1088	1197	14.889706	2	1
42_25_85__s2	1470	2138	2423	9.869037	6	1
42_26_10__s2	1144	1483	1656	9.103169	3	1
42_26_16__s2	1113	1535	1749	8.936726	4	1
42_26_28__s2	729	987	1114	13.8804455	0	1
42_26_55__s2	1818	2888	3296	8.838821	5	1
42_26_81__s2	1244	1783	2011	13.460461	4	1
42_26_88__s2	1326	2095	2353	15.711556	4	0
42_26_91__s2	2733	4712	5310	11.820883	6	1
42_26_94__s2	748	1000	1157	13.613613	0	1
42_27_01__s2	1144	1648	1844	14.9969635	3	1
42_27_05__s2	990	1393	1565	16.654701	3	0
42_27_20__s2	690	967	1072	16.752844	0	0
42_27_29__s2	892	1298	1464	17.73323	0	0
42_27_40__s2	782	1021	1162	6.268364	0	1
42_27_55__s2	1108	1649	1898	21.237864	4	0
42_27_59__s2	2605	4779	5386	11.592383	0	1
42_27_64__s2	754	1093	1241	18.20677	0	0
42_27_66__s2	910	1259	1426	12.63911	1	1
42_27_72__s2	1579	2317	2647	11.264566	5	1
42_27_74__s2	1625	2407	2731	9.97921	0	1
42_27_76__s2	1164	1788	2026	16.797314	0	0
42_27_87__s2	1298	1872	2119	11.805555	3	1
42_27_88__s2	733	997	1138	17.771084	2	0
42_28_06__s2	1477	2208	2513	11.191663	0	1
42_28_14__s2	1808	3038	3463	11.356155	0	1
42_28_21__s2	2295	4024	4559	14.885686	1	1
42_28_22__s2	921	1317	1490	12.85171	0	1
42_28_37__s2	870	1151	1301	13.466551	3	1
42_28_68__s2	885	1306	1439	14.777948	0	1
42_28_77__s2	680	879	1002	11.604095	1	1
42_28_78__s2	718	1044	1201	18.965517	0	0
42_28_80__s2	1719	2626	2988	9.9009905	5	1
42_29_02__s2	1121	1626	1817	16.666668	2	0
42_29_16__s2	659	879	993	14.106939	0	1
42_29_50__s2	1450	2127	2411	10.442145	0	1
42_29_62__s2	1587	2482	2813	12.580645	1	1
42_29_65__s2	1370	1953	2197	10.957501	2	1
42_29_78__s2	1726	2599	2974	7.9291763	0	1
42_29_85__s2	1511	2206	2491	15.775159	1	0
42_29_89__s2	1432	2029	2321	13.109906	6	1
42_30_25__s2	843	1134	1284	14.045936	0	1
42_30_49__s2	1153	1602	1805	13.795257	6	1
42_30_59__s2	768	1113	1263	17.699911	0	0
42_31_04__s2	1480	2253	2579	12.921847	4	1
42_31_45__s2	966	1387	1576	15.645277	0	0
42_31_62__s2	1330	1983	2224	10.741301	4	1
42_31_70__s2	699	940	1063	13.525027	5	1
42_32_19__s2	1279	1960	2224	14.497192	0	1
42_32_23__s2	999	1429	1608	15.826331	6	0
42_32_44__s2	1739	2877	3273	14.702815	0	1
42_32_46__s2	719	884	986	10.40724	3	1
42_32_60__s2	1085	1499	1663	12.27485	2	1
42_32_82__s2	695	980	1125	17.65306	1	0
42_32_83__s2	1071	1554	1759	13.577864	5	1
42_33_09__s2	868	1196	1348	14.966555	0	1
42_33_43__s2	759	1092	1233	13.003664	4	1
42_33_81__s2	810	1183	1342	17.244295	0	0
42_34_01__s2	1423	2127	2402	12.176774	0	1
42_34_02__s2	1082	1531	1720	12.287581	2	1
42_34_22__s2	916	1287	1451	12.286159	0	1
42_34_26__s2	759	1003	1159	13.459621	0	1
42_34_39__s2	1779	2607	2925	3.7605524	0	1
42_34_45__s2	813	1213	1362	16.584158	1	0
42_34_51__s2	2391	4283	4906	13.171415	1	1
42_34_71__s2	1109	1697	1902	15.674721	0	0
42_34_74__s2	1139	1761	1970	16.978989	2	0
42_34_80__s2	942	1339	1515	9.260643	1	1
42_34_95__s2	866	1149	1299	11.140121	0	1
42_35_17__s2	1493	2202	2458	12.721491	2	1
42_35_18__s2	859	1175	1320	12.170213	0	1
42_35_27__s2	1324	1972	2229	13.191274	5	1
42_35_39__s2	881	1345	1547	17.410715	2	0
42_35_41__s2	1641	2458	2791	10.993485	0	1
42_35_50__s2	943	1326	1500	17.269985	3	0
42_35_52__s2	1234	1779	2030	12.492966	3	1
42_35_56__s2	920	1207	1369	11.599006	2	1
42_35_57__s2	690	892	998	11.32287	0	1
42_35_88__s2	771	1188	1340	21.632996	2	0
42_35_94__s2	930	1286	1447	11.214952	0	1
42_36_06__s2	1484	2258	2531	12.931798	1	1
42_36_20__s2	1372	1837	2084	10.638298	2	1
42_36_40__s2	976	1371	1542	9.992706	0	1
42_36_41__s2	1375	2049	2309	14.802149	0	1
42_36_56__s2	1916	3047	3450	13.328956	6	1
42_36_58__s2	642	863	964	15.411356	7	0
42_36_67__s2	828	1162	1295	17.125645	0	0
42_36_88__s2	636	877	985	18.129988	2	0
42_37_17__s2	2331	4010	4529	8.630581	0	1
42_37_20__s2	1884	3055	3468	13.453356	5	1
42_37_42__s2	786	1109	1261	14.878268	2	1
42_37_62__s2	1485	2224	2507	9.851552	1	1
42_37_68__s2	798	1065	1188	15.413533	5	0
42_37_79__s2	1362	2103	2379	16.55566	0	0
42_38_11__s2	1509	2606	2960	24.87524	2	0
42_38_18__s2	1339	1952	2189	11.73757	5	1
42_38_21__s2	960	1328	1498	11.831198	2	1
42_38_54__s2	1472	2398	2721	16.200417	1	0
42_38_80__s2	937	1349	1520	9.792285	0	1
42_38_82__s2	661	871	975	14.367816	3	1
42_38_86__s2	899	1315	1488	16.88213	0	0
42_38_87__s2	1063	1544	1746	14.248705	0	1
42_38_91__s2	840	1218	1389	16.8447	0	0
42_39_05__s2	1741	2582	2930	9.337466	2	1
42_39_12__s2	1340	2002	2260	13.636364	0	1
42_39_23__s2	637	876	986	17.828571	0	0
42_39_33__s2	840	1117	1271	12.186379	0	1
42_39_41__s2	1791	2929	3305	15.056333	0	0
42_39_46__s2	1052	1556	1749	15.755627	0	0
42_39_68__s2	992	1390	1552	12.446043	7	1
42_39_69__s2	1055	1717	1935	16.375292	0	0
42_39_74__s2	1603	2404	2743	9.821057	1	1
42_39_83__s2	2509	4422	5029	8.936652	4	1
42_40_03__s2	908	1253	1414	14.45687	1	1
42_40_05__s2	1013	1555	1760	16.07717	0	0
42_40_14__s2	822	1131	1268	15.649867	0	0
42_40_35__s2	898	1231	1391	14.29732	0	1
42_40_42__s2	1370	2185	2499	18.077803	2	0
42_40_44__s2	865	1253	1410	14.924182	2	1
42_40_53__s2	1504	2314	2621	10.371651	0	1
42_40_58__s2	927	1405	1582	19.244476	0	0
42_40_71__s2	1015	1431	1609	14.116003	4	1
42_40_79__s2	1358	2041	2291	11.856933	0	1
42_41_05__s2	2080	3334	3807	11.794718	3	1
42_41_10__s2	943	1224	1396	11.19281	2	1
42_41_19__s2	1142	1623	1857	12.630931	0	1
42_41_27__s2	799	1112	1258	12.589929	1	1
42_41_53__s2	1609	2250	2530	8.048021	3	1
42_41_62__s2	660	897	1007	14.158305	1	1
42_41_68__s2	1013	1453	1617	17.21763	3	0
42_41_88__s2	929	1257	1434	10.103421	0	1
42_41_89__s2	1762	2935	3325	13.833049	5	1
42_42_16__s2	715	1007	1140	12.338308	4	1
42_42_34__s2	962	1287	1460	9.479409	1	1
42_42_35__s2	851	1227	1375	13.866232	1	1
42_42_56__s2	848	1219	1381	17.719442	1	0
42_42_57__s2	1403	2040	2310	10.593429	5	1
42_43_17__s2	780	1006	1146	11.530815	3	1
42_43_36__s2	945	1321	1497	12.793339	0	1
42_43_43__s2	1492	2249	2533	13.1169405	5	1
42_43_47__s2	1344	2055	2340	13.187347	0	1
42_43_50__s2	872	1183	1343	9.721048	0	1
42_43_60__s2	641	855	964	13.567251	0	1
42_43_70__s2	846	1140	1277	7.1929827	4	1
42_43_86__s2	1332	1971	2245	8.675798	0	1
42_43_88__s2	1500	2158	2434	12.279889	5	1
42_44_18__s2	1036	1408	1583	13.290689	3	1
42_44_31__s2	821	1127	1268	11.978704	0	1
42_44_63__s2	1410	2136	2414	15.417057	0	0
42_44_70__s2	1516	2439	2723	15.662156	4	0
42_45_01__s2	773	1147	1288	18.150087	2	0
42_45_11__s2	1219	1859	2100	14.14739	0	1
42_45_33__s2	852	1128	1255	16.16341	3	0
42_45_42__s2	1862	2994	3420	14.304812	0	1
42_45_44__s2	1082	1576	1796	13.867685	0	1
42_45_68__s2	1005	1501	1685	15.056629	0	0
42_45_72__s2	1310	1871	2126	11.4438505	3	1
42_45_79__s2	1581	2419	2737	13.848698	0	1
42_45_96__s2	1347	2027	2257	11.709486	1	1
42_46_07__s2	710	940	1051	14.361702	0	1
42_46_10__s2	1577	2654	3024	16.691786	1	0
42_46_22__s2	872	1188	1345	11.457456	0	1
42_46_25__s2	1507	2244	2544	16.85243	2	0
42_46_36__s2	1005	1463	1646	8.7491455	0	1
42_46_37__s2	842	1346	1502	18.364311	2	0
42_46_44__s2	764	1149	1308	18.728224	1	0
42_46_56__s2	1713	2560	2930	8.671875	0	1
42_46_61__s2	2592	4759	5422	11.963836	0	1
42_46_89__s2	735	985	1117	11.472081	0	1
42_47_08__s2	745	950	1079	10.842105	0	1
42_47_11__s2	1392	1987	2238	10.579346	2	1
42_47_39__s2	1404	1992	2258	11.317907	2	1
42_47_41__s2	614	885	993	18.870058	1	0
42_47_67__s2	769	1042	1167	10.748561	0	1
42_47_84__s2	654	914	1027	10.745614	4	1
42_48_11__s2	737	1093	1245	17.56633	4	0
42_48_56__s2	1106	1625	1820	12.184615	6	1
42_48_71__s2	963	1298	1485	10.562838	5	1
42_48_94__s2	1349	2098	2377	15.799522	1	0
42_49_05__s2	701	956	1084	16.317991	0	0
42_49_43__s2	917	1360	1540	12.794118	4	1
42_49_58__s2	1048	1437	1623	11.699164	5	1
42_49_63__s2	1121	1588	1793	14.294711	0	1
42_49_70__s2	2579	4631	5231	14.813216	0	1
42_49_81__s2	762	1044	1185	16.778524	3	0
42_49_91__s2	662	917	1035	16.902945	2	0
42_50_18__s2	1356	1890	2156	8.628904	3	1
42_50_28__s2	1356	1982	2254	13.118063	7	1
42_50_52__s2	918	1241	1386	10.797744	0	1
42_50_64__s2	735	987	1091	14.503042	0	1
42_51_08__s2	842	1249	1441	18.108974	0	0
42_51_12__s2	2344	4116	4668	14.407192	1	1
42_51_35__s2	1035	1459	1673	16.449623	2	0
42_51_38__s2	1503	2407	2761	16.03656	0	0
42_51_39__s2	709	1005	1136	18.308458	0	0
42_51_41__s2	746	1066	1190	17.636023	0	0
42_51_90__s2	1489	2151	2423	12.0	2	1
42_52_07__s2	980	1347	1527	12.100965	7	1
42_52_35__s2	943	1313	1458	17.821783	2	0
42_52_53__s2	1127	1934	2166	23.629784	1	0
42_52_58__s2	1512	2422	2773	18.429752	0	0
42_52_81__s2	893	1192	1333	13.685978	4	1
42_52_89__s2	1361	1967	2242	15.251653	3	0
42_53_13__s2	896	1232	1396	16.477274	3	0
42_53_20__s2	1036	1522	1685	16.162945	4	0
42_53_41__s2	735	916	1040	6.4410477	1	1
42_53_84__s2	851	1218	1377	12.315271	4	1
42_53_89__s2	818	1070	1194	14.018692	3	1
42_54_04__s2	2903	5222	5914	7.545002	0	1
42_54_14__s2	824	1140	1321	16.505707	2	0
42_54_56__s2	1635	2572	2895	10.696227	4	1
42_54_87__s2	1822	3035	3468	13.673806	0	1
42_54_95__s2	690	983	1109	19.532043	2	0
42_55_03__s2	931	1275	1443	10.117647	0	1
42_55_24__s2	967	1356	1504	13.874538	1	1
42_55_57__s2	742	912	1002	4.605263	0	1
42_55_58__s2	658	853	955	12.5439625	0	1
42_56_06__s2	1191	1709	1943	12.067956	0	1
42_56_18__s2	1169	1672	1883	15.849282	0	0
42_56_27__s2	984	1425	1623	14.115169	0	1
42_56_40__s2	1129	1569	1769	11.160714	2	1
42_56_69__s2	1580	2485	2833	11.549295	0	1
42_56_72__s2	1301	2114	2398	20.76632	1	0
42_56_90__s2	691	939	1065	18.976545	0	0
42_56_93__s2	1182	1716	1912	11.538462	0	1
42_57_17__s2	891	1277	1418	14.487079	0	1
42_57_24__s2	1026	1385	1561	8.447654	0	1
42_57_91__s2	1320	2128	2391	18.664785	1	0
42_58_07__s2	681	897	1034	15.625	2	0
42_58_17__s2	781	1130	1287	17.61062	0	0
42_58_35__s2	972	1357	1523	13.053097	0	1
42_58_41__s2	796	1136	1281	19.278168	0	0
42_58_44__s2	911	1366	1558	15.519765	0	0
42_58_54__s2	785	1062	1193	11.676083	0	1
42_58_55__s2	938	1490	1674	20.886501	2	0
42_58_60__s2	1046	1620	1826	20.630018	0	0
42_58_65__s2	1267	1923	2164	12.896516	1	1
42_58_78__s2	2228	3757	4259	10.921684	0	1
42_58_82__s2	2405	4117	4636	12.223573	0	1
42_59_01__s2	768	993	1111	7.7542796	0	1
42_59_17__s2	1821	2846	3217	13.642756	1	1
42_59_23__s2	831	1232	1374	18.506495	1	0
42_59_32__s2	1560	2715	3040	19.337017	1	0
42_59_33__s2	872	1181	1321	13.463166	2	1
42_59_51__s2	1766	2730	3133	12.825211	3	1
42_59_67__s2	966	1407	1580	16.002844	0	0
42_59_74__s2	1000	1409	1592	16.749468	0	0
42_59_77__s2	1423	2149	2465	12.750116	0	1
42_59_78__s2	1283	1814	2090	15.223387	3	0
42_59_82__s2	884	1313	1485	18.202589	0	0
42_59_94__s2	2088	3502	3972	10.2	0	1
42_60_11__s2	690	920	1028	11.413044	0	1
42_60_43__s2	1355	1805	2035	6.7147613	3	1
42_60_47__s2	901	1379	1559	18.12908	2	0
42_60_69__s2	659	873	988	17.296679	3	0
42_60_72__s2	775	1039	1182	11.4533205	1	1
42_60_74__s2	1373	1860	2130	10.059172	2	1
42_60_80__s2	825	1096	1243	11.040146	0	1
42_60_84__s2	1445	2175	2465	12.78161	0	1
42_60_88__s2	1428	2133	2422	14.533522	0	1
42_61_05__s2	880	1223	1381	13.1040125	2	1
42_61_44__s2	762	1114	1251	16.801437	1	0
42_61_51__s2	911	1205	1370	10.299004	0	1
42_61_64__s2	757	977	1108	14.446722	3	1
42_61_71__s2	902	1266	1422	14.794304	2	1
42_61_74__s2	1885	3062	3526	12.936948	0	1
42_61_85__s2	883	1353	1540	19.89645	0	0
42_62_40__s2	2086	3682	4145	10.703613	0	1
42_62_52__s2	1275	1930	2183	17.05547	0	0
42_62_54__s2	843	1137	1277	12.0492525	0	1
42_62_62__s2	838	1096	1253	10.583941	3	1
42_62_75__s2	588	866	975	21.247112	2	0
42_63_20__s2	1945	3115	3561	11.235955	5	1
42_63_26__s2	1033	1533	1720	16.51436	4	0
42_63_42__s2	1531	2519	2831	14.767764	1	1
42_63_45__s2	936	1309	1460	14.896868	3	1
42_64_06__s2	1145	1778	2000	21.159258	2	0
42_64_19__s2	806	974	1089	6.6872425	2	1
42_64_22__s2	845	1145	1283	13.024476	0	1
42_64_23__s2	859	1236	1374	21.521036	0	0
42_64_58__s2	2321	3994	4533	16.024036	1	0
42_64_59__s2	671	934	1043	15.41756	0	0
42_65_32__s2	2157	3790	4356	14.722956	0	1
42_65_87__s2	835	1131	1305	13.527851	0	1
42_65_92__s2	1053	1649	1855	16.858704	0	0
42_66_05__s2	1116	1566	1747	14.112388	0	1
42_66_11__s2	784	1014	1148	11.045365	5	1
42_66_27__s2	836	1189	1349	15.979815	0	0
42_66_58__s2	1281	2056	2331	11.289537	4	1
42_66_67__s2	658	1013	1128	22.628458	0	0
42_66_82__s2	1756	2807	3202	11.542572	0	1
42_66_94__s2	1569	2595	2954	18.041634	6	0
42_67_08__s2	619	874	981	13.058419	0	1
42_67_14__s2	847	1135	1271	13.568282	0	1
42_67_20__s2	773	1084	1235	15.604801	0	0
42_67_28__s2	997	1448	1626	18.508287	0	0
42_67_34__s2	1341	2080	2346	16.778847	6	0
42_67_41__s2	675	898	1006	13.808463	0	1
42_67_66__s2	1304	2044	2334	14.341654	0	1
42_67_95__s2	677	934	1035	19.914347	3	0
42_68_20__s2	1483	2172	2445	12.8453045	5	1
42_68_26__s2	1455	2126	2369	10.959549	4	1
42_68_28__s2	953	1309	1478	10.550459	0	1
42_68_91__s2	876	1454	1677	23.193394	0	0
42_68_95__s2	1114	1641	1852	18.03778	0	0
42_69_06__s2	1320	1892	2129	13.6892185	3	1
42_69_20__s2	2328	4177	4770	16.930077	0	0
42_69_41__s2	1480	2269	2605	10.890653	0	1
42_69_44__s2	1529	2544	2870	15.218246	4	0
42_69_47__s2	1219	1817	2075	12.444934	1	1
42_69_50__s2	771	1017	1140	13.877953	0	1
42_69_69__s2	1377	2006	2287	10.523691	1	1
42_69_90__s2	1078	1560	1756	16.035921	3	0
42_70_02__s2	1501	2304	2583	10.503472	1	1
42_70_09__s2	863	1289	1461	14.440994	0	1
42_70_21__s2	888	1138	1307	8.978873	4	1
42_70_28__s2	828	1131	1280	13.881521	0	1
42_70_46__s2	1191	1804	2031	17.80366	2	0
42_70_76__s2	950	1254	1424	12.440191	3	1
42_71_28__s2	2427	4473	5067	13.649586	1	1
42_71_37__s2	649	893	1014	13.101904	3	1
42_71_41__s2	831	982	1107	1.7329255	2	1
42_71_42__s2	875	1188	1362	13.816343	0	1
42_71_77__s2	1758	2743	3106	12.253829	0	1
42_71_87__s2	1104	1516	1704	13.588391	3	1
42_72_36__s2	2208	3798	4289	9.744535	1	1
42_72_54__s2	1378	2048	2346	10.400391	5	1
42_72_57__s2	2134	3954	4489	18.922338	1	0
42_72_89__s2	943	1316	1484	13.677812	0	1
42_73_39__s2	1338	2050	2325	14.8292675	0	1
42_73_59__s2	1330	2007	2263	15.60319	3	0
42_73_60__s2	666	915	1043	17.196056	0	0
42_74_05__s2	1051	1465	1646	14.061433	2	1
42_74_35__s2	809	1136	1263	17.444935	0	0
42_74_46__s2	858	1211	1376	15.359208	4	0
42_75_27__s2	790	1141	1293	14.91228	0	1
42_75_32__s2	718	949	1107	14.240506	0	1
42_75_51__s2	715	1000	1126	7.6	0	1
42_75_52__s2	1704	2897	3357	15.607736	6	0
42_75_56__s2	1588	2530	2870	13.839462	1	1
42_75_57__s2	2130	3512	3989	9.026196	4	1
42_75_74__s2	1135	1596	1809	13.166144	0	1
42_76_08__s2	1047	1468	1679	12.26158	2	1
42_76_22__s2	654	978	1089	18.507156	2	0
42_76_34__s2	926	1287	1448	13.063763	0	1
42_76_37__s2	823	1117	1245	12.992832	0	1
42_76_40__s2	1420	2095	2397	14.791766	1	1
42_76_43__s2	773	993	1136	13.393757	3	1
42_76_57__s2	1247	1798	2003	13.021703	0	1
42_76_58__s2	1991	3248	3678	15.794335	0	0
42_76_93__s2	1022	1493	1684	14.812332	0	1
42_77_06__s2	791	1104	1252	9.963768	4	1
42_77_15__s2	1004	1432	1653	13.337989	0	1
42_77_17__s2	698	953	1068	16.36936	0	0
42_77_19__s2	858	1168	1318	9.84589	0	1
42_77_65__s2	758	1102	1258	20.054445	0	0
42_77_67__s2	2650	4995	5677	16.286057	0	0
42_77_72__s2	733	1052	1208	17.680607	0	0
42_78_16__s2	622	880	990	20.819113	0	0
42_78_33__s2	1704	2695	3080	9.317001	2	1
42_78_42__s2	782	1075	1213	10.976745	4	1
42_78_54__s2	1298	2097	2389	15.498331	7	0
