bc_wells	gene_count	tscp_count	mread_count	pct_counts_mt	leiden	pct_counts_mt_below_7
03_38_27	315	350	359	5.730659	1	1
03_38_85	514	599	621	5.342237	0	1
03_39_17	1546	2265	2320	11.022576	0	0
03_39_67	345	407	414	7.8624077	1	0
03_39_91	387	442	451	5.882353	1	1
03_40_75	485	573	586	6.9930067	0	1
03_40_80	1479	2061	2105	9.514563	1	0
03_41_35	313	345	354	6.376812	0	1
03_41_51	316	362	369	5.263158	2	1
03_42_83	405	487	497	9.465021	1	0
03_43_27	414	496	507	8.484849	0	0
03_43_54	332	376	389	6.117021	1	1
03_45_13	340	393	403	10.204082	1	0
03_45_66	325	388	398	6.185567	1	1
03_45_96	315	355	368	5.6497173	1	1
03_46_55	378	469	476	3.837953	2	1
03_46_60	463	531	544	5.6497173	0	1
03_46_75	477	559	573	7.719928	1	0
03_46_90	1072	1379	1410	6.023222	2	1
03_47_50	318	370	385	6.25	0	1
03_47_78	1673	2361	2416	6.3532405	0	1
03_48_01	446	540	557	4.4444447	0	1
03_48_24	309	358	364	6.4425774	0	1
03_48_42	445	558	567	9.677419	0	0
03_48_77	730	928	945	6.903991	0	1
03_50_04	2089	3070	3133	6.9471626	1	1
03_50_77	1114	1426	1461	5.469846	1	1
03_51_20	341	410	418	8.780488	0	0
03_51_22	871	1138	1158	6.8601584	2	1
03_51_47	325	374	380	4.8128343	0	1
03_51_49	578	725	741	6.7586207	0	1
03_51_75	532	635	646	6.141732	0	1
03_51_76	330	395	406	5.063291	2	1
03_51_79	433	500	508	4.4	2	1
03_52_12	405	489	502	7.3619633	0	0
03_52_50	384	460	468	7.3913045	2	0
03_52_57	352	411	417	8.029197	0	0
03_52_95	478	607	622	14.003295	0	0
03_52_96	376	441	452	8.163265	0	0
03_53_44	1587	2325	2381	7.57315	2	0
03_53_54	334	373	375	3.763441	0	1
03_54_43	497	595	608	6.8907566	0	1
03_54_59	315	359	370	8.356545	0	0
03_55_48	327	380	387	6.878307	0	1
03_56_26	1209	1528	1569	6.106369	1	1
03_56_29	414	467	474	4.9250536	0	1
03_56_31	1289	1713	1760	6.8884997	1	1
03_56_32	1064	1424	1463	5.8368497	2	1
03_57_13	740	946	968	6.1310782	2	1
03_57_41	321	378	390	3.9787798	2	1
03_57_66	300	349	361	7.4498563	2	0
03_58_38	605	742	758	4.7297297	0	1
03_58_49	347	408	425	7.1078434	2	0
03_59_12	493	578	589	3.986135	0	1
03_59_51	1102	1419	1452	6.6243834	0	1
03_59_73	377	445	453	7.6404495	0	0
03_59_77	331	386	396	6.476684	2	1
03_59_92	333	393	397	7.3791347	0	0
03_61_48	1268	1607	1637	5.801622	2	1
03_61_68	484	572	583	5.087719	1	1
03_61_86	729	910	934	6.8206825	2	1
03_62_05	946	1270	1301	8.2872925	0	0
03_62_07	331	380	388	8.970977	2	0
03_62_81	1665	2332	2388	7.078507	1	0
03_63_04	398	492	504	8.130081	2	0
03_63_14	790	973	995	7.0914693	2	0
03_63_17	774	978	994	5.1177073	2	1
03_63_20	448	545	553	6.0661764	0	1
03_63_25	366	408	417	5.159705	0	1
03_63_36	832	1059	1091	10.32197	0	0
03_63_37	431	491	502	3.4764826	1	1
03_63_39	379	473	486	7.399577	0	0
03_63_40	778	983	1001	7.5356417	1	0
03_64_03	501	609	620	7.0607553	1	0
03_64_32	376	436	447	7.1428576	0	0
03_64_38	680	836	852	6.602641	0	1
03_64_95	304	340	348	5.294118	0	1
03_65_35	435	515	529	5.2529182	0	1
03_65_54	374	435	444	7.5862074	0	0
03_65_90	515	614	633	7.679739	0	0
03_66_44	369	452	462	9.333333	1	0
03_66_64	335	402	416	10.9725685	0	0
03_67_04	374	441	453	7.256236	2	0
03_67_17	1790	2608	2659	10.28396	0	0
03_67_47	396	467	480	7.70878	0	0
03_68_33	405	512	521	13.0859375	0	0
03_68_40	360	435	443	8.275862	2	0
03_68_43	677	847	865	7.4556217	0	0
03_68_92	605	724	741	4.4198895	1	1
03_68_94	399	440	454	4.5454545	1	1
03_69_19	537	668	696	11.227545	1	0
03_69_58	322	378	386	9.78836	2	0
03_69_67	595	720	739	7.3816156	1	0
03_69_81	444	524	532	6.5009556	0	1
03_69_85	341	403	411	6.9478908	2	1
03_70_18	336	387	396	4.6511626	0	1
03_70_38	867	1123	1156	7.1301246	2	0
03_70_66	314	365	372	8.493151	2	0
03_71_40	308	353	364	7.932011	0	0
03_71_58	419	503	513	9.561753	1	0
03_71_60	372	430	445	5.361305	0	1
03_71_94	633	749	758	5.90604	1	1
03_72_13	732	898	923	5.233853	1	1
03_72_40	378	433	442	8.775982	0	0
03_72_49	473	550	567	6.181818	1	1
03_72_90	329	389	398	7.9691515	0	0
03_73_13	391	479	491	6.4989514	2	1
03_73_18	331	424	433	7.3286047	0	0
03_73_48	937	1209	1238	7.7750206	1	0
03_74_53	444	521	537	6.3339734	0	1
03_75_20	308	359	368	8.077994	0	0
03_75_23	1018	1303	1330	6.912442	0	1
03_75_68	1202	1528	1563	5.0458713	0	1
03_75_87	689	836	856	7.8947363	1	0
03_76_01	359	430	439	7.2093024	0	0
03_76_70	304	329	335	3.343465	0	1
03_76_80	321	374	391	4.5454545	0	1
03_76_86	376	433	443	8.775982	1	0
03_78_15	853	1102	1127	11.898274	1	0
03_78_28	361	431	440	5.800464	1	1
03_78_61	390	479	490	10.0418415	1	0
03_79_48	370	449	458	6.026786	0	1
03_79_50	594	717	731	5.027933	2	1
03_79_87	617	740	753	5.277402	2	1
03_79_94	1147	1474	1508	6.1058345	2	1
03_80_20	330	391	403	9.71867	0	0
03_80_62	360	418	432	7.4698796	0	0
03_80_78	429	500	514	7.61523	1	0
03_81_01	455	543	555	7.9189687	1	0
03_81_12	685	822	835	8.282582	1	0
03_81_61	352	416	422	4.819277	0	1
03_82_52	662	825	848	10.787879	1	0
03_82_73	747	951	980	8.842106	0	0
03_83_56	328	378	390	6.349207	1	1
03_83_92	472	549	561	5.3016453	0	1
03_84_43	449	522	534	4.7984643	1	1
03_84_56	472	562	572	6.9395022	1	1
03_84_84	1050	1448	1492	7.8783693	2	0
03_85_37	392	466	476	7.526882	0	0
03_86_07	310	359	366	6.1452518	0	1
03_86_20	810	1014	1043	7.7986183	0	0
03_86_35	419	488	496	8.418891	1	0
03_86_62	910	1188	1226	9.612142	1	0
03_87_13	508	592	604	5.574324	0	1
03_87_31	804	1048	1067	8.683207	0	0
03_87_61	324	380	390	10.817942	2	0
03_87_64	324	399	408	6.5162907	2	1
03_87_65	757	955	984	8.586388	0	0
03_88_27	301	353	363	7.932011	0	0
03_88_78	483	586	598	6.996587	2	1
03_89_06	818	1035	1057	6.666667	1	1
03_89_18	966	1262	1283	5.7233706	0	1
03_89_46	388	498	512	10.240964	0	0
03_90_30	820	1037	1069	6.8532815	1	1
03_90_35	354	411	419	6.082725	0	1
03_90_39	495	566	582	3.3568904	2	1
03_90_41	1197	1657	1702	8.338368	0	0
03_91_48	486	573	580	6.491228	0	1
03_91_72	729	876	891	4.7945204	0	1
03_91_78	908	1182	1210	8.552074	1	0
03_91_87	537	655	667	5.19084	0	1
03_92_10	356	411	424	7.5425787	0	0
03_92_15	436	517	526	6.7698264	1	1
03_92_94	404	471	484	6.581741	1	1
03_93_31	347	413	423	3.874092	0	1
03_93_37	488	583	596	4.974271	0	1
03_93_44	364	445	457	7.865169	0	0
03_93_80	618	772	787	9.079118	0	0
03_94_04	439	532	542	7.7067666	0	0
03_94_05	462	543	565	4.9815497	0	1
03_94_16	372	440	454	7.727273	1	0
03_94_22	335	385	397	6.4935064	2	1
03_94_40	337	391	401	3.3419025	0	1
03_94_75	395	470	476	9.148936	0	0
03_94_89	645	769	786	5.2015605	1	1
03_94_90	385	463	475	5.6155505	1	1
03_94_96	325	359	365	2.793296	1	1
04_01_40	320	371	383	7.5471697	0	0
04_02_51	375	443	450	9.93228	1	0
04_02_75	536	681	692	10.572687	0	0
04_02_78	407	465	470	6.465517	1	1
04_03_58	684	845	865	6.998814	0	1
04_04_17	343	401	410	8.977556	1	0
04_06_16	402	499	507	9.437751	1	0
04_06_19	334	418	431	13.6690645	0	0
04_06_28	685	855	874	7.7283373	0	0
04_06_32	591	748	767	9.090909	2	0
04_06_57	300	351	358	10.0	0	0
04_06_64	560	685	705	9.795321	0	0
04_07_23	518	637	651	8.9481945	0	0
04_07_44	306	376	388	9.333333	0	0
04_08_12	957	1239	1267	8.576052	0	0
04_08_49	731	960	980	7.395833	0	0
04_08_51	315	371	378	9.703505	1	0
04_08_61	509	614	627	8.794788	1	0
04_08_79	301	341	349	4.105572	0	1
04_09_03	600	732	753	8.743169	1	0
04_09_17	620	775	798	9.560723	0	0
04_09_31	337	394	412	7.86802	0	0
04_10_07	670	866	890	8.690615	2	0
04_10_94	1083	1476	1515	9.214092	0	0
04_12_03	430	512	528	8.023483	0	0
04_12_77	441	531	539	7.72128	1	0
04_13_40	573	704	719	6.818182	2	1
04_13_68	439	536	548	10.820895	2	0
04_13_77	581	752	777	9.30851	0	0
04_13_80	366	439	450	10.502283	0	0
04_13_88	441	531	541	6.981132	2	1
04_13_93	747	949	974	6.1181436	0	1
04_14_34	544	648	661	6.3271604	1	1
04_14_51	384	473	489	10.570825	0	0
04_14_59	518	630	643	8.108108	0	0
04_14_76	336	389	397	6.4267354	0	1
04_15_46	1919	2770	2844	7.297688	0	0
04_15_71	573	695	717	7.2463765	0	0
04_16_31	401	474	492	7.82241	0	0
04_16_51	448	512	523	7.632094	1	0
04_16_76	351	419	430	8.114558	2	0
04_18_51	428	505	521	7.920792	0	0
04_18_77	357	423	430	4.964539	2	1
04_18_80	388	463	470	7.775378	0	0
04_19_27	404	489	501	9.016393	2	0
04_19_32	609	737	752	8.683853	2	0
04_19_80	317	368	377	5.978261	0	1
04_19_87	399	479	487	6.4989514	2	1
04_20_21	508	594	613	7.5885324	0	0
04_20_56	699	882	902	8.049887	0	0
04_20_72	385	449	458	7.5723834	0	0
04_20_77	624	772	789	8.949416	1	0
04_21_01	680	823	841	5.8465285	0	1
04_21_38	337	416	423	9.375	0	0
04_24_31	591	722	743	8.448753	0	0
04_24_52	369	431	440	6.0465117	1	1
04_25_07	354	415	422	10.120482	0	0
04_25_82	741	910	918	7.0329676	1	0
04_26_12	518	609	619	6.239737	2	1
04_26_13	308	364	376	8.516483	0	0
04_26_23	346	409	418	6.601467	0	1
04_26_29	359	427	435	9.836065	0	0
04_27_20	655	815	830	7.97546	0	0
04_28_51	425	547	564	8.226691	0	0
04_29_35	1630	2233	2298	7.3891625	1	0
04_29_50	957	1261	1290	8.975377	0	0
04_30_11	388	470	487	7.0512824	0	0
04_30_68	417	507	518	8.300395	2	0
04_30_93	609	791	820	9.102402	0	0
04_31_84	335	380	392	8.157895	1	0
04_32_28	324	404	418	12.623763	0	0
04_33_14	645	826	852	8.848485	2	0
04_33_24	321	371	378	6.4690022	0	1
04_33_48	304	370	373	7.2972975	0	0
04_33_54	434	518	525	6.949807	2	1
04_33_59	592	700	711	7.0	1	0
04_33_74	1117	1475	1516	7.472826	2	0
04_33_77	553	690	713	7.4127903	2	0
04_33_80	309	359	366	6.963788	0	1
04_34_19	1105	1393	1424	7.836089	0	0
04_34_47	303	366	374	8.743169	0	0
04_34_70	307	364	373	7.4175825	1	0
04_35_91	340	389	394	6.169666	2	1
04_36_20	360	414	421	5.5825243	2	1
04_36_29	306	386	398	12.953368	0	0
04_36_41	497	591	606	8.1494055	1	0
04_36_48	559	715	732	8.251748	0	0
04_36_60	336	406	412	9.629629	2	0
04_36_74	599	702	723	6.125356	1	1
04_36_95	362	438	453	5.034325	2	1
04_37_19	385	439	452	5.694761	0	1
04_37_70	376	454	472	11.453745	0	0
04_38_45	440	547	563	11.882998	0	0
04_38_57	406	492	502	8.961304	0	0
04_38_62	611	783	801	10.371319	0	0
04_39_36	409	502	513	9.2	1	0
04_40_69	408	482	492	7.2765074	0	0
04_40_88	346	404	410	7.4441686	0	0
04_40_90	453	532	542	6.9548874	2	1
04_40_96	402	495	509	8.502025	0	0
04_41_08	388	453	468	10.596026	1	0
04_41_19	301	347	359	6.647399	0	1
04_41_47	435	513	525	7.4074073	2	0
04_41_63	449	536	547	6.3432837	0	1
04_42_27	320	366	373	7.1038256	1	0
04_42_44	1061	1346	1379	7.669397	0	0
04_42_64	1257	1657	1692	8.645707	1	0
04_44_64	435	497	506	5.4325957	0	1
04_45_10	549	678	690	10.914454	1	0
04_46_08	345	390	395	8.461538	0	0
04_46_42	338	388	397	5.1546392	0	1
04_46_43	365	447	464	9.641255	2	0
04_46_68	344	388	400	6.185567	1	1
04_46_87	1944	2992	3061	9.46805	0	0
04_47_15	1123	1558	1593	10.397946	2	0
04_48_01	380	471	482	6.3694267	0	1
04_48_27	358	426	435	7.2941175	2	0
04_48_40	650	823	841	6.8043747	1	1
04_48_41	319	364	371	6.3186817	0	1
04_49_62	1226	1658	1699	9.564164	1	0
04_50_18	326	385	391	9.090909	0	0
04_50_55	460	579	593	9.499136	0	0
04_50_76	312	385	394	12.041884	1	0
04_51_51	369	439	451	8.90411	1	0
04_51_66	301	368	374	12.5	0	0
04_52_29	341	401	412	7.75	0	0
04_52_93	568	703	724	8.262108	0	0
04_54_34	309	349	356	7.4927955	1	0
04_54_74	681	818	838	7.8239613	1	0
04_54_88	388	472	481	11.864407	1	0
04_55_18	1220	1639	1675	9.218559	1	0
04_56_17	307	368	376	8.446866	0	0
04_56_50	325	381	392	4.736842	0	1
04_56_90	326	408	418	7.3529415	2	0
04_57_61	321	373	380	6.1827955	0	1
04_57_62	537	633	650	4.107425	1	1
04_57_66	350	426	441	4.6948357	2	1
04_57_84	368	429	435	7.226107	0	0
04_57_88	306	373	388	10.455764	0	0
04_58_47	571	710	729	10.704226	0	0
04_59_15	558	667	681	8.3958025	2	0
04_59_34	375	461	470	10.195228	1	0
04_59_37	353	418	427	8.373206	1	0
04_59_39	339	428	434	12.880562	2	0
04_61_06	386	456	459	8.333334	0	0
04_61_11	335	372	380	6.1827955	0	1
04_61_43	612	748	764	6.434316	2	1
04_61_57	702	850	875	5.306604	1	1
04_61_85	328	393	397	7.633588	0	0
04_61_87	996	1292	1330	7.6744184	0	0
04_62_04	451	533	547	7.317073	1	0
04_63_59	403	503	514	9.74155	0	0
04_63_66	494	584	601	6.861063	1	1
04_63_75	315	367	376	8.719346	0	0
04_63_88	440	520	529	6.1538463	0	1
04_64_43	300	356	366	10.674157	0	0
04_64_68	351	408	421	7.3710074	0	0
04_64_78	511	580	593	5.3448277	0	1
04_65_02	798	965	988	7.772021	1	0
04_65_19	374	435	447	8.064516	2	0
04_65_72	335	370	377	2.9810297	1	1
04_65_73	341	400	407	9.774436	0	0
04_65_89	887	1141	1167	8.684211	2	0
04_66_69	375	452	462	10.619469	1	0
04_67_40	419	485	495	6.3917527	0	1
04_68_01	449	517	534	5.426357	0	1
04_68_12	576	692	712	7.0809245	1	0
04_68_43	1545	2188	2237	7.456542	0	0
04_68_56	387	457	468	6.1269145	0	1
04_68_78	560	646	666	6.2015505	0	1
04_69_14	354	420	437	5.952381	0	1
04_69_20	469	570	591	9.841828	1	0
04_69_44	331	382	386	6.5445027	0	1
04_69_65	363	424	436	6.132076	0	1
04_70_77	412	497	509	7.042254	1	0
04_70_93	693	849	866	10.495283	1	0
04_71_78	405	493	501	7.5356417	1	0
04_72_05	432	515	535	7.392996	0	0
04_72_09	1287	1744	1798	8.208955	0	0
04_72_41	399	479	486	8.9770355	2	0
04_72_65	701	895	922	8.268157	0	0
04_72_69	361	430	434	8.372093	2	0
04_72_81	328	424	435	13.443396	0	0
04_72_91	320	368	381	5.978261	1	1
04_73_26	350	426	430	11.971831	0	0
04_73_37	339	418	429	11.2440195	1	0
04_74_51	1045	1498	1533	6.818182	1	1
04_74_82	330	401	411	10.9725685	1	0
04_75_67	320	374	387	9.090909	0	0
04_76_20	400	479	487	7.949791	2	0
04_76_83	543	703	719	11.538462	1	0
04_77_70	357	404	413	4.9504952	2	1
04_80_15	382	444	451	7.4324327	1	0
04_80_57	321	376	381	6.382979	0	1
04_80_74	306	357	366	7.5630255	1	0
04_81_16	1264	1707	1746	10.263929	0	0
04_81_40	731	910	930	6.7328916	1	1
04_81_59	401	472	484	7.4468083	1	0
04_81_81	467	579	590	8.635578	0	0
04_84_03	310	369	380	7.880435	0	0
04_84_91	331	402	413	11.442785	0	0
04_84_93	342	414	432	10.386474	1	0
04_85_31	727	965	992	13.617463	2	0
04_85_62	494	620	630	8.064516	1	0
04_86_29	1112	1491	1524	10.342511	0	0
04_86_73	501	617	629	11.345219	1	0
04_86_89	650	801	819	5.882353	2	1
04_87_31	436	559	574	10.733453	1	0
04_88_47	352	405	417	4.7029705	1	1
04_88_48	778	981	1002	7.1574645	2	0
04_88_64	327	407	416	8.888889	0	0
04_89_04	812	1078	1109	10.966543	1	0
04_89_81	367	426	430	5.8685446	0	1
04_89_82	386	443	460	9.276018	0	0
04_91_44	535	669	682	8.071749	2	0
04_91_86	361	429	446	8.624708	0	0
04_92_07	324	389	401	8.226221	1	0
04_92_13	455	569	581	10.544816	0	0
04_92_55	306	364	373	6.060606	2	1
04_93_78	373	449	462	10.690423	0	0
04_94_04	445	535	547	7.850467	0	0
04_94_07	1056	1344	1376	7.3660717	1	0
04_94_15	346	395	402	6.075949	1	1
04_94_20	960	1215	1249	7.413509	2	0
04_94_30	300	354	366	7.3446326	0	0
04_94_40	329	386	390	8.59375	1	0
04_94_54	486	590	603	9.152542	1	0
04_94_59	387	476	485	9.033613	1	0
04_94_77	920	1230	1261	9.186992	0	0
04_94_93	399	463	470	8.893709	1	0
05_01_59	390	451	463	4.888889	2	1
05_01_76	344	404	414	6.4356437	0	1
05_02_08	413	494	509	5.0607285	0	1
05_02_15	347	395	402	7.5949364	0	0
05_02_19	522	612	634	4.4262295	1	1
05_02_27	586	719	739	5.710306	1	1
05_02_40	369	451	459	9.312638	2	0
05_02_41	357	386	393	5.974026	1	1
05_02_53	608	732	753	4.514364	1	1
05_02_54	358	431	435	7.888631	0	0
05_02_67	379	450	465	8.0	0	0
05_02_94	315	362	366	4.9723754	2	1
05_03_38	446	526	541	6.285714	0	1
05_04_19	306	381	393	13.157895	1	0
05_04_47	785	982	1016	7.1283092	0	0
05_04_85	422	495	503	6.060606	0	1
05_04_88	630	740	758	6.630582	0	1
05_06_12	331	375	384	5.3333335	2	1
05_06_14	948	1251	1284	7.692308	1	0
05_06_17	1155	1519	1563	6.060606	0	1
05_06_27	896	1142	1170	5.604203	2	1
05_06_32	432	512	520	3.3203125	2	1
05_06_43	659	779	805	6.563707	1	1
05_07_29	503	597	607	5.3691278	0	1
05_07_42	445	510	514	5.294118	0	1
05_08_03	461	548	560	7.4817514	0	0
05_08_40	314	367	371	8.174387	0	0
05_08_46	458	534	547	3.9473681	1	1
05_08_94	434	508	519	4.5275593	0	1
05_09_44	391	453	465	6.858407	1	1
05_10_44	1099	1440	1464	7.088256	0	0
05_10_65	639	754	778	3.9840639	2	1
05_10_67	312	353	364	3.3994336	0	1
05_10_68	666	804	819	4.850746	2	1
05_10_85	387	446	458	5.6179776	0	1
05_12_50	699	866	884	7.060185	1	0
05_13_04	372	423	431	4.7281322	0	1
05_13_29	785	974	996	5.5498457	1	1
05_13_54	520	623	640	4.1867957	0	1
05_13_56	357	427	437	4.460094	0	1
05_13_81	379	421	429	4.513064	0	1
05_14_13	438	507	525	4.9309664	0	1
05_14_19	516	610	625	6.425041	1	1
05_14_47	645	774	789	4.5336785	0	1
05_14_94	310	354	361	5.9322033	0	1
05_15_25	551	672	683	6.39881	0	1
05_15_36	397	492	501	10.183299	0	0
05_15_65	364	449	457	5.122494	0	1
05_16_81	308	344	351	6.104651	0	1
05_17_66	300	337	346	5.952381	2	1
05_18_23	969	1238	1279	4.5270815	0	1
05_18_28	550	656	682	4.427481	0	1
05_18_69	449	538	550	6.877323	0	1
05_18_95	773	990	1014	7.785642	0	0
05_19_07	345	393	401	7.124682	0	0
05_19_15	545	640	664	6.7187505	1	1
05_19_16	349	423	436	7.092199	0	0
05_19_20	335	375	389	4.8	0	1
05_19_34	549	671	686	7.0044713	1	0
05_19_36	483	575	591	3.4782608	1	1
05_20_07	411	479	494	4.80167	0	1
05_20_13	348	403	412	6.4516125	0	1
05_20_41	326	390	399	5.6410255	2	1
05_20_55	1982	2792	2846	6.1715107	0	1
05_20_72	940	1196	1222	5.2719665	0	1
05_20_86	808	1020	1056	4.6214356	0	1
05_20_93	622	759	780	5.0065875	2	1
05_20_95	316	404	409	11.414392	2	0
05_21_30	529	671	693	6.7164183	2	1
05_21_50	384	463	472	8.855291	0	0
05_22_53	325	403	413	8.933002	0	0
05_23_96	392	457	467	6.78337	1	1
05_24_03	326	396	404	2.5252526	2	1
05_24_13	499	596	604	8.053691	1	0
05_24_19	842	994	1008	4.632427	1	1
05_24_62	386	457	465	4.8140044	0	1
05_24_94	492	608	629	6.7656765	2	1
05_25_07	468	591	603	8.291032	0	0
05_25_57	500	591	609	9.475465	0	0
05_25_77	360	429	442	5.8411217	2	1
05_25_83	429	524	538	5.916031	0	1
05_26_05	420	478	489	5.6485357	0	1
05_26_11	468	555	570	8.288288	0	0
05_26_15	521	613	622	5.709625	1	1
05_26_24	571	667	682	3.1484258	2	1
05_26_53	1532	2165	2209	6.466512	2	1
05_26_76	1196	1593	1621	6.6120906	2	1
05_27_29	444	514	525	6.0311284	0	1
05_27_56	682	835	857	6.467066	0	1
05_27_61	593	700	723	2.4355302	2	1
05_27_77	342	412	426	6.067961	0	1
05_27_82	375	448	456	7.6404495	0	0
05_28_19	502	610	620	5.2459016	1	1
05_28_23	503	612	633	6.5466447	0	1
05_28_40	348	411	422	7.2992697	0	0
05_28_41	383	439	445	4.100228	0	1
05_28_52	402	473	481	8.280255	1	0
05_28_61	383	437	445	4.347826	0	1
05_28_62	1626	2258	2315	6.1278863	0	1
05_28_65	305	348	359	5.45977	0	1
05_28_74	461	542	556	7.0110703	2	0
05_28_76	337	379	391	5.555556	0	1
05_29_04	310	346	349	6.376812	2	1
05_29_47	369	424	438	7.3113213	0	0
05_29_65	355	394	401	5.5979643	1	1
05_30_80	462	553	569	6.690778	0	1
05_31_05	590	766	784	7.320262	0	0
05_31_08	311	371	380	7.277628	0	0
05_31_44	362	446	454	5.605381	2	1
05_31_69	323	360	369	5.8333335	0	1
05_31_73	825	1058	1086	8.901515	0	0
05_32_11	369	447	456	7.6233187	0	0
05_32_31	342	397	412	7.8085647	2	0
05_32_65	602	716	725	4.4755244	0	1
05_32_88	338	386	398	7.253886	1	0
05_33_17	392	467	476	4.496788	0	1
05_33_40	327	381	391	4.736842	0	1
05_33_42	410	489	496	4.0899796	2	1
05_33_96	323	377	392	7.692308	2	0
05_34_33	327	375	380	4.5454545	0	1
05_34_39	967	1254	1288	7.980846	1	0
05_34_44	472	548	559	6.5813527	2	1
05_34_46	330	383	390	6.8062825	0	1
05_34_52	300	341	349	9.090909	1	0
05_34_61	346	409	415	4.1564794	2	1
05_34_77	792	983	1000	5.906314	1	1
05_34_79	369	423	433	4.964539	0	1
05_34_91	719	869	887	5.529954	0	1
05_35_19	389	470	480	5.744681	0	1
05_35_75	940	1157	1181	6.406926	1	1
05_36_04	389	454	469	6.8432674	0	1
05_36_13	460	567	580	7.0671377	2	0
05_37_02	316	369	374	7.336956	1	0
05_38_57	732	883	910	6.150342	0	1
05_39_08	438	540	552	5.185185	1	1
05_39_15	360	414	423	8.009708	1	0
05_39_28	323	368	374	7.3569484	1	0
05_39_47	306	367	373	5.449591	0	1
05_39_72	420	471	482	4.2462845	0	1
05_39_85	302	348	355	5.1873198	0	1
05_40_02	670	834	852	6.354916	2	1
05_40_08	396	487	493	6.3786006	0	1
05_41_16	2336	3532	3617	6.8858037	1	1
05_41_47	313	372	378	7.2580643	0	0
05_41_51	352	448	453	5.580357	2	1
05_42_52	927	1256	1283	7.0119524	2	0
05_42_54	601	715	732	5.182073	1	1
05_42_66	315	367	377	5.449591	0	1
05_42_89	496	633	647	5.6962023	2	1
05_44_67	358	416	421	5.0480766	0	1
05_45_02	1002	1217	1252	5.427632	0	1
05_45_15	489	561	576	4.107143	0	1
05_45_61	342	396	404	5.5696206	0	1
05_45_87	378	454	465	7.94702	0	0
05_45_93	454	556	569	6.115108	0	1
05_46_10	475	581	599	10.344828	0	0
05_46_11	325	364	371	3.59116	1	1
05_46_24	603	743	756	7.2678328	1	0
05_46_31	345	400	411	6.5326633	0	1
05_46_40	354	429	442	5.1282053	2	1
05_46_75	308	349	359	3.4482758	0	1
05_46_79	328	368	382	4.076087	2	1
05_46_85	1578	2287	2328	6.2144423	2	1
05_48_25	346	394	406	4.3147206	0	1
05_48_34	915	1148	1179	6.1082025	1	1
05_48_56	394	471	489	5.944798	2	1
05_49_08	470	555	569	8.303249	1	0
05_49_24	545	652	670	7.2196617	2	0
05_49_34	951	1196	1218	4.435147	0	1
05_51_13	307	349	354	5.45977	0	1
05_51_94	348	396	404	4.040404	0	1
05_52_33	425	486	497	7.628866	2	0
05_52_49	452	503	519	3.3864543	1	1
05_53_28	391	468	476	7.066381	0	0
05_53_64	339	407	417	8.108108	2	0
05_53_74	843	1038	1063	4.9180326	0	1
05_53_89	1018	1314	1350	5.792683	0	1
05_53_95	457	544	554	5.882353	1	1
05_53_96	330	389	401	4.884319	2	1
05_54_79	366	446	451	9.192825	2	0
05_55_01	678	838	858	5.4892597	1	1
05_56_05	318	369	375	5.1771116	0	1
05_56_14	1451	1983	2030	6.5184436	2	1
05_56_28	567	676	685	7.8635015	0	0
05_56_37	823	978	998	5.731832	1	1
05_56_84	406	477	488	7.3529415	0	0
05_56_92	1884	2685	2762	5.891126	1	1
05_56_94	592	721	741	5.0	1	1
05_57_34	474	546	558	5.3113556	1	1
05_57_41	399	456	466	6.593407	2	1
05_57_50	328	370	380	3.2432432	0	1
05_57_69	665	842	858	4.7562423	0	1
05_57_76	457	547	554	7.7064223	1	0
05_57_81	328	382	390	6.282722	2	1
05_57_88	392	459	479	5.882353	0	1
05_57_89	309	371	380	5.6603775	0	1
05_57_96	907	1155	1184	6.499133	0	1
05_58_42	445	522	537	5.555556	1	1
05_58_56	512	612	631	5.718954	2	1
05_58_59	903	1128	1153	5.7675242	0	1
05_58_67	335	374	380	3.7433155	1	1
05_59_28	513	610	623	4.4262295	2	1
05_59_35	374	433	444	3.233256	0	1
05_59_37	310	353	362	7.0821533	2	0
05_59_49	309	357	363	4.481793	2	1
05_59_59	484	561	575	3.5714288	2	1
05_59_89	317	378	383	8.730159	0	0
05_60_70	341	402	415	8.457711	0	0
05_61_01	936	1209	1235	6.793703	0	1
05_61_02	360	405	417	4.2079206	1	1
05_61_54	338	399	415	8.77193	0	0
05_61_61	330	374	385	3.2258062	0	1
05_62_44	318	376	385	4.5212765	0	1
05_62_50	694	879	901	6.605922	0	1
05_63_10	362	438	447	6.1784897	2	1
05_63_23	538	637	650	5.5031443	0	1
05_63_76	473	563	578	5.1509767	0	1
05_63_92	388	441	453	2.947846	0	1
05_64_23	424	481	490	6.0416665	1	1
05_64_29	791	994	1016	7.5528703	2	0
05_64_68	1014	1282	1318	5.464481	0	1
05_64_69	1563	2103	2160	6.0447407	1	1
05_64_92	922	1200	1231	7.256047	0	0
05_65_04	383	487	503	6.3655033	0	1
05_65_10	476	601	616	6.333333	0	1
05_65_36	1493	2030	2073	6.709423	2	1
05_65_56	505	607	622	5.7660623	2	1
05_65_64	349	394	400	5.5837564	0	1
05_65_84	473	564	572	6.5602837	1	1
05_66_03	338	385	388	5.208333	0	1
05_66_47	374	433	444	4.861111	0	1
05_66_56	436	526	533	9.714286	0	0
05_66_65	356	424	433	5.424528	1	1
05_66_67	1359	1773	1819	6.2605753	0	1
